decade,year,web_url,term,headline_russell
1920,1925.0,https://query.nytimes.com/gst/abstract.html?res=9502E1DF133FE733A25753C2A9659C946495D6CF,hylan,"Smith Offers State's Aid to Tornado Victims, Hylan Proposes Relief on the City's Behalf"
1920,1925.0,https://query.nytimes.com/gst/abstract.html?res=9807E7DE1431EE3ABC4B53DFB266838E639EDE,hylan,POLICE INQUIRY IDEA NETTLES THE MAYOR; Who Are They? He Asks of Safety Bureau Which Asked for Investigation. DETECTIVES TO BE QUIZZED Order From Enright Coincides With Hylan's Letter Denouncing 'Unknown' Critics. POLICE INQUIRY IDEA NETTLES THE MAYOR
1920,1924.0,https://query.nytimes.com/gst/abstract.html?res=9806E2DC1239E233A25750C1A9609C946595D6CF,dawes,"DAWES PROMPTLY ACCEPTS NOMINATION; Issues Statement at Old Home in Marietta, Saying He Is ""Very Grateful."""
1920,1924.0,https://query.nytimes.com/gst/abstract.html?res=9800E3DB1539E233A25753C1A9629C946595D6CF,dawes,PARIS PRESS SEES FRANCE VINDICATED; Success or Failure of Dawes Plan Is Held to Depend on Germany.
1920,1924.0,https://query.nytimes.com/gst/abstract.html?res=9B0DEFDD133BE233A25757C1A9609C946595D6CF,dawes,"I WILL DO MY BEST,' DECLARES DAWES; Crowd Gathered in Marietta to Honor Famous Son Hears His First Speech."
1920,1924.0,https://query.nytimes.com/gst/abstract.html?res=9F06E4DF163EE233A25754C0A9609C946595D6CF,mellon,MELLON ANSWERS CHARGES BY MEANS; Denies Issuing Any Liquor Permits to Help Republican Committee Debt.
1920,1924.0,https://query.nytimes.com/gst/abstract.html?res=9E0DE3D81539EF32A25751C1A9629C946595D6CF,mellon,MELLON ASSAILS PRIVATE INQUISITION; Tells President He Cannot Assume Responsibility in Face of Such Interference. MELLON ASSAILS PRIVATE INQUISITION
1920,1924.0,https://query.nytimes.com/gst/abstract.html?res=9902E1D6123BE233A25752C2A9629C946595D6CF,mellon,Pinchot Assails Vare.; MELLON LEADS FIGHT TO DEFEAT PINCHOT
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9902E4DA1131E33ABC4E51DFB7668382639EDE,byrd,"BYRD PLANE IN AIR OVER THE ANTARCTIC 'TALKS' TO NEWYORK; Two-Way Messages by Radio Across 10,000 Miles Establishes a Record.LINKED FOR ENTIRE HOURTimes Operator in Touch Withthe Craft From Take-Off at3:15 A.M. Yesterday. SAN FRANCISCO ON CALL Success of Test Opens Prospect ofHearing Stars and Stripes From Over the South Pole. Radioed Warning of Take-Off. BYRD PLANE IN AIR ""TALKS"" TO NEWYORK The Transmitter Equipment."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9A01E0D71031E33ABC4F53DFB7668382639EDE,byrd,"BYRD NAMES BASE ""LITTLE AMERICA;"" 9-MILE HAUL BEGINS; Crew Help the Dogs Drag Sleds Over Perilous Trail to Old Glory's Farthest South. ORANGE FLAGS MARK ROUTE Contact Is Kept by Radio Lest a Party Lose Way in Storm or Drift Off on a Floe. ICE DRIVES SHIP OUT TO SEA City of New York Hoists Sail in All-Night Cruise to Save Fuel for Six-Month Antarctic Night. First House to Be Up in 48 Hours. Precautions on Hazardous Route BYRD NAMES BASE 'LITTLE AMERICA' Drift Ice Forces Ship Out for Night. Fuel, Food and Clothing From Seals. PORTABLE RADIO EFFICIENT. ""One-Man"" Sets Link Parties on Ice Perfectly to Byrd Ship."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9E02E4D8103EE73ABC4951DFB5668382639EDE,byrd,BYRD RADIOS BASE THAT 'ALL IS WELL' ON THE MOUNTAINS; Rescue Plane Will Start From Little America in the First Flying Weather. DOG TEAMS ARE SENT OUT Would Meet Commander and Companions Should They Start Back by Sled. JUNE DESCRIBES STORM Tells How 150-Mile Wind Wrecked Plane of Party on Rockefeller Range.
1920,1922.0,https://query.nytimes.com/gst/abstract.html?res=950DE2DF1638EF3ABC4D52DFB7678389639EDE,reparation,"WIRTH CABINET OUT; SOCIALISTS REJECT COALITION DEMAND; Refuse to Participate in Any Ministry With German People's Party. GERMANY IN NEED OF FOOD Reparation Commission Found Credit for 2,000,000 Tons of Grain Urgently Necessary. LOOKS TO AMERICA FOR AID Imports to Avert Famine Would Cost Twice the Amount of Her Paper Money Circulation."
1920,1922.0,https://query.nytimes.com/gst/abstract.html?res=9D03E5DA1F3EEE3ABC4952DFB4678389639EDE,reparation,"PREMIERS TO REJECT NEW INDEMNITY PLAN GERMANY OFFERS; Is Judged by London Conference Inadequate, Vague and Lacking in Guarantees.PROPOSAL BY MUSSOLINIOffers Solution of Reparations Question Which Also Involves Allied Debts.POINCARE AGAIN SHIFTS Returns to Ruhr Seizure as Penalty --Bonar Law to Put Crisis Before British Cabinet Today."
1920,1922.0,https://query.nytimes.com/gst/abstract.html?res=9A06E5DB1439EF3ABC4A53DFB0668389639EDE,reparation,REPARATIONS CUT URGED ON BANKERS; British Delegate Urges It as Necessary Condition of Loans for Germany. OUR ATTITUDE RESENTED Europe Sees America as Unwilling to Join in FinancialSacrifice She Advises.
1920,1927.0,https://query.nytimes.com/gst/abstract.html?res=9F04E0D61F3DE733A25753C1A9649C946695D6CF,transit,"DELANEY WILL PUSH CITY-OWNED TRANSIT; Expects to Get $182,000,000 Needed in 1927 Despite Berry's Opposition."
1920,1927.0,https://query.nytimes.com/gst/abstract.html?res=9A0DEFD7133DE33ABC4D52DFB767838C639EDE,transit,"ATLANTIC AV. TRACKS TO BE SUNK, ENDING 30 GRADE CROSSINGS; Estimate Board Votes to Make Boulevard Over Cut at Total Cost of $26,000,000. L.I.R.R. SHARE $9,250,000 Brooklyn Demand for Deeper Tunnel, With Room for Pipes, to Be Investigated. 1928 PROJECTS APPROVED Transit Commission Is Informed That City Favors $9,900,000 Eliminations in Queens."
1920,1927.0,https://query.nytimes.com/gst/abstract.html?res=9801EEDB143BE233A25755C2A96F9C946695D6CF,transit,"UNTERMYER GIVES HIS PLAN FOR UNIFIED TRANSIT LINES AND NON-POLITICAL CONTROL; PUTS COST AT $196,600,000 Wants B.M.T. Subways and East Side I.R.T. Lines Recaptured. STILL HOPES TO BUY LATTER But Urges Both Be Notified at Once of Intention to Take Them Over. PLANS TO KEEP 5-CENT FARE Wants Board to Operate Lines With Three Political and Six Civilian Members. Outline of the Untermyer Program to Unify the Subways Into a New System"
1920,1920.0,https://query.nytimes.com/gst/abstract.html?res=9B07EED8153EE433A25750C1A9679C946195D6CF,seabury,BAR ASSOCIATION UPHOLDS SOCIALISTS; Committee to Go to Albany to Condemn Suspension by the Assembly. SEABURY MAY BE COUNSEL Citizens Union and City Club Adopt Resolutions Denouncing Sweet's Action.
1920,1920.0,https://query.nytimes.com/gst/abstract.html?res=9E00E4D91031E433A25756C0A9619C946195D6CF,seabury,"BRYAN LISTS TWELVE HE WOULD SUPPORT; Owen, Gerard, Meredith, Brandeis, Walsh, Seabury, Glynnand Untermyer Named.FIRST THREE VISIT HIMNebraskan Believes DeadlockUnbreakable Unless a Dark Horse Is Decided On. Wouldn't Vote for Hitchcock. BRYAN LISTS TWELVE HE WOULD SUPPORT Has Three Conditions."
1920,1920.0,https://query.nytimes.com/gst/abstract.html?res=9A03E7D61E31E03ABC4053DFB366838B639EDE,seabury,STATE DEMOCRATS REFUSE TO INDORSE WILSON POLICIES; Deaf to Pleas of Lunn and Seabury--Advocate UniversalDisarmament Plank.LEAGUE CALLED INADEQUATEResolution Declares World MustDisarm and Turn to Industry or Starve.FOURTEEN POINTS LAUDED Resolutions Adopted Embody Part of the Governor's Welfare Program for Women Workers.
1920,1920.0,https://query.nytimes.com/gst/abstract.html?res=9E06E2DC1F31E03ABC4052DFBE66838B639EDE,landon,"LANDON SETS NEW OLYMPIC RECORD IN HIGH JUMPING; American Athlete Clears Bar at 1 Meter 93 Centimeters in Games at Antwerp. WORLD'S FIGURES EQUALED Earl Thomson and H.E. Barron Run 110-Meter Hurdles in 15 Seconds in Semi-Finals. ENGLAND WINS 800 METERS A.G. Hill Is First as B.G.D. Rudd and Thomas Campbell Collapse --Guillemot Takes 5,000."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9F06E7DA1430E33ABC4D52DFB2668382639EDE,madrid,"70,000 From All Spain Pledge Loyalty to de Rivera in Madrid"
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9C02E5D7143EE33ABC4C53DFB4668382639EDE,madrid,"NEW SPANISH REVOLT BRINGS ARMED CLASH IN VALENCIA STREETS; Garrison Attempts to Free Former Premier, but Is Checked by Other Troops. MARTIAL LAW PROCLAIMED Strikes and Disturbances Reported to Have Occurred at Alcoy and Murcia. FULL POWER FOR SAN JURJO Primo de Rivera Belittles Situation--Mishap to Ship FoiledGuerra's Coup. Start of the Revolt. Press Must Print Official News. Not Alarmed, Dictator Says. NEW SPANISH REVOLT BRINGS ARMED CLASH General Girona Taken to Madrid. Mishap to Ship Foiled Guerra. Appeals to Garrison."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9806E0D6163BE533A25753C1A9609C946895D6CF,madrid,STRESEMANN TO SEE BRIAND ON DEBT PLAN; He Will Ask Freeing of Rhine and Saar Plebiscite as Price of Germany's Acceptance. FRANCE LIKELY TO RESIST Foreign Ministers Will Confer This Week During the League Council Sessions at Madrid. Henderson Not Expected. Stresemann's Demands. STRESEMANN TO SEE BRIANDON DEBT PLAN Must Win Over Poincare. Interest in Meeting Increases.
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9C03E4DD1330E33ABC4052DFB3668382639EDE,laguardia,"HOUSE VOTES IN TEST 249 TO 119 AGAINST THE DEBENTURE PLAN; Administration Leaders Declare Roll-Call Spells Doom of the Senate Farm Amendment. BILL GOES TO CONFERENCE Only Two Agricultural Republicans Oppose Strategy of Killing Measure by Deadlock. OTHERS FEAR HOOVER VETO Democrats Fight Move, LaGuardia Joining Them in Demanding House Uphold Its Rights. Hoover Leaders Confident. Conferees Will Meet Monday. HOUSE VOTES DOWN DEBENTURE PLAN Lively Debate Precedes Vote Cannon Challenges Senate. Vote in Detail."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9905E7D9113EE13ABC4F52DFBE668382639EDE,laguardia,DRY CANDIDATE PUT IN MAYORALTY RACE TO FIGHT LAGUARDIA; W.M. Bennett Announces He Will Go Into Republican Primary on the Speakeasy Issue. SAYS THEY CAN BE CLOSED Criticizes Walker's Police Head for Arresting Waiters and Not Proprietors. DRY GROUP BACKING LIKELY Constitutional Committee Is Expected to Come Out for Him Next Tuesday. Committee Support Likely. BENNETT WILL RUN; TO FIGHT LAGUARDIA
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9802E6DC1F30E33ABC4153DFBF668382639EDE,laguardia,"LAGUARDIA OPPOSED BY CITIZENS UNION IN CAMPAIGN SURVEY; Body, Long Hostile to Tammany, Calls Him an Opportunist Backed by 'Little' Men. SEES PARTY 'DISTRUSTED' Walker Scored as Organization Mayor--Thomas Termed Best Man for the Office. COUDERT IS COMMENDED Berry and McKee Win Mild Praise, but Held ""Passive"" at Times-- Aron Lauded, Coler Condemned. Attacks Term ""Fusion."" Walker Is Criticized. Citizens Union Commends Few Candidates on City Tickets Mild Praise for Berry. Statement on Candidates. Genuine Fusion Difficult. The Republican Convention. The Mayoralty Candidates. Bennett and Thomas. Aspirants for Controller. McKee Called Passive at Times. Sees Coler's Usefulness Gone. Prosecutor's Office Vital."
1920,1921.0,https://query.nytimes.com/gst/abstract.html?res=9E05E0DC123EEE3ABC4A51DFBF66838A639EDE,unemployment,Plan to Fight Unemployment To Be Ready Within a Month
1920,1921.0,https://query.nytimes.com/gst/abstract.html?res=9B03E1DC143EEE3ABC4151DFBE66838A639EDE,unemployment,"PRESIDENT TO CALL A CONFERENCE SOON ON UNEMPLOYMENT; Harding Wants Inquiry to Find Remedies for the Situation, Hoover Announces. SCOPE WILL BE NATIONAL Government, Capital and Labor Will Have Representation in the Deliberations. TO REVIEW ECONOMIC FIELD Commerce Secretary in Announcement Says Any Suffering in Landof Abundance Is Inconceivable."
1920,1921.0,https://query.nytimes.com/gst/abstract.html?res=9400EEDE1431EF33A25756C0A96F9C946095D6CF,unemployment,"LABOR DAY PARADE ABANDONED BECAUSE OF UNEMPLOYMENT; Unions Here Decide Too Many Men Are Out of Work to Spend Money on Regalia. REFERENDUM VOTE TAKEN Organizations That Oppose Custom of Years Are Those With Most Men Employed. GAINS SHOWN LAST MONTH Department of Labor Reports 1.08% More Men at Work Than in July. Money Needed for Relief. Legion Disapproves Strikes. EMPLOYMENT GAIN IN AUGUST. Due Chiefly to the Crops, Says the Department of Labor. LABOR DAY PARADE IS ABANDONED HERE Improvement in New York City. Conditions Throughout the State. Clothing Industry Improving. Building in New Jersey."
1920,1923.0,https://query.nytimes.com/gst/abstract.html?res=9C04E6DC1730E333A25752C1A9639C946295D6CF,farley,Farley Is Appointed Successor to Lasker; He Fully Approves Present Ship Policy
1920,1923.0,https://query.nytimes.com/gst/abstract.html?res=9B06E2D71030E233A25752C2A96F9C946295D6CF,farley,"GOVERNMENT BARRED FROM TRADING SHIPS FOR STOCK IN FIRMS; Daugherty Advises Coolidge That the ""Lasker-Farley Plan"" Is Illegal."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9C04E7DB1330E33ABC4951DFB3668382639EDE,president hoover,HOOVER NAMES 10 LAWYERS AND ONE WOMAN EDUCATOR TO STUDY LAW ENFORCEMENT; MEMBERS OF PRESIDENT HOOVER'S NATIONAL LAW ENFORCEMENT COMMISSION.
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9807E0DE163BE23ABC4953DFB7678382639EDE,president hoover,"President Hoover's Declaration on the Tariff Bill, In Response to the Representations of Senators"
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9E07E0DE1230E33ABC4B53DFB3668382639EDE,president hoover,"EASTERN CARRIERS AGREE TO CUT RATES ON EXPORT WHEAT; Executives Meeting at Capital Hold ""Emergency of National Proportions Exists."" HUGE STOCKS HAVE PILED UP Action of Rail Heads Was in Response to Suggestions by President Hoover. TEMPORARY RELIEF IS AIM Canadian Roads Expected to Follow by Cuts From Montreal and West to Atlantic. Department's Announcement EASTERN CARRIERS TO CUT WHEAT RATES Rate Reductions Agreed To. Nine-Cent Cut to Seaboard Is Aim."
1920,1923.0,https://query.nytimes.com/gst/abstract.html?res=980CE2DF1739E033A25755C0A9669D946295D6CF,cio,"PRAYED AT BEDSIDE OF IS DYING WIFE, WEBB DECLARES; Gives Two Interviews Telling of Her Love for Him and His for Her. REPLIES TO DR. MEYER Demanded Explanation When Physician Told Him of Suspi- cions as to Illness. REPORT ON POISON WAITS Dr. Gettier's Findings Will Not Be Revealed Until Monday -- Hear- ing in Will Contest. PRAYED AT BEDSIDE OF HIS DYING WIFE"
1920,1920.0,https://query.nytimes.com/gst/abstract.html?res=940DE0DC1738E13ABC4C51DFB566838B639EDE,red army,RED ARMY DRIVES TO REACH HOLLAND; Seeks to Break to Border to Obtain Food--Essen Soviet ClaimsMany Prisoners and Guns.
1920,1920.0,https://query.nytimes.com/gst/abstract.html?res=9E01E3DF1E31E433A25757C0A96E9C946195D6CF,red army,"RED ARMY WORN, RAGGED, STARVED; German Correspondent Finds Budenny's Conquering Troops a Disreputable Crowd. HELD BY IRON DISCIPLINE Civilian Commissar Keeps Watch on Officers--Rifles and Ammunition in Plenty."
1920,1920.0,https://query.nytimes.com/gst/abstract.html?res=9807E4D61F3EEF33A25750C0A9669D946195D6CF,red army,"REPORT RED ARMY CLAMORS FOR PEACE AS WORKERS REBEL; Twelve Soldier Delegates Sent to Moscow with Demands Summarily Shot. STRIKE MOVEMENT GROWS News of Serious Disturbances in Various Parts of Country Reaches Finland. SOVIET RULE TOTTERING Poles Not Expected to Accept Peace Conditions and Thus Imperil Wrangel, Protege of France."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9405E7D81530E73ABC4A51DFBF668382639EDE,byrnes,"POLICEMAN HUNTED FOR HIT-RUN KILLING; Department Car Struck Truck in Brooklyn, Swerved On to Sidewalk, Ran Down Man. VICTIM IS UNIDENTIFIED James Byrnes of Stagg Street Station Disappeared--Auto Is Found Damaged."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9800E2DC143EE33ABC4953DFB4668382639EDE,byrnes,"BIG DRY FUND LOSES IN FIRST HOUSE TEST BY 240 TO 141 VOTES; Rule Is Passed Instructing Conferees to Oppose Senate's $24,000,000 Appropriation. HELD VICTORY FOR MELLON 194 Republicans and 45 Democrate Vote Against Measure Anti-Saloon League Urged. WET AND DRY FORCES SPLIT Republican Leaders Rallied Party by Charging Plot of Southern Democrats. Republican Chiefs Urge Defeat. Deadlock With Senate Looms. BIG DRY FUND LOSES IN FIRST HOUSE TEST Snell Assails Foes of the Rule. Cramton Opposes League's Stand. Byrnes Retorts to Cramton. Newton Attacks Democrats. The Vote in Detail."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9D01E0D7123AEE32A25756C2A96E9C946895D6CF,palestine,"MacDonald Makes Perilous Journey by Air To Face Issues of Palestine, Hague and Navy"
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9B02E5D81138E23ABC4850DFBE668382639EDE,palestine,"20,000 HERE PROTEST THE ARAB OUTRAGES; President in Message Predicts Greater Security in Palestine as Result of Tragedy. OUTBREAK LAID TO LAXITY Borah at Garden Mass Meeting Charges That There Has Been Stupidity Somewhere. Lay Tragedy to Negligence. Speakers at Meeting Here Protest Arab Outbreaks in Palestine Borah Expresses Sympathy. Sees Stupidity Somewhere. Criticizes Local Authorities. Calls Moment Critical. Tells of Aid to Arabs. Cites Many Protests. Applause for Mayor. Holds Right to Worship Sacred. Pledges His Aid. Appeals for Help. Stresses Need of Quick Aid Deutsch Voices Protest. Sees Criminal Negligence. Regrets His Absence. Good-Will Union Sends Messages. See Attacks Permeditated. Built Upon These Pledges. Demand Order Be Restored."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9507E6DC1138E23ABC4E51DFBE668382639EDE,palestine,Planes Use Machine Guns on Arabs in Palestine; Armored Cars Fire Into Mobs on City Streets
1920,1926.0,https://query.nytimes.com/gst/abstract.html?res=9404E5DE1E3FE733A25755C2A9609C946795D6CF,sunk,"LONG-LOST ATLANTIS LOCATED IN SAHARA BY BERLIN SCIENTIST; Prof. Borchardt Places Sunken ""Island"" of Mythology in Salt Swamps of Tunis."
1920,1926.0,https://query.nytimes.com/gst/abstract.html?res=9D06E1D7143CEE3ABC4F52DFB467838D639EDE,sunk,"Cap'n Gil, Blind, Dies on Land He Shunned; Hulk of His Beloved Ship Will Be Sunk at Sea"
1920,1926.0,https://query.nytimes.com/gst/abstract.html?res=9E01E6DD113DEE3ABC4F52DFB366838D639EDE,sunk,"235 ARE TAKEN OFF LEAKING CLYDE SHIP; Passengers Removed After the Seneca Meets With Mishap Off Miami, Fla. HITS SUNKEN WRECKAGE Life Preservers Called For Before Peril of Vessel Was Removed."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9D02E0DA1E31E33ABC4C53DFB5668382639EDE,meat,"ICE HEMS BYRD BASE AS SHIP GETS CLEAR; City of New York, Sheathed in Frozen Spray, Reaches Open Sea and Ends Anxiety. THREE-DAY BATTLE IN PACK Commander and 41 Men on the Barrier Speed the Final Preparations for Winter. Seal Hunting Makes Up Meat Supply Capt. Brown's Plea to Go Through. ICE HEMS BYRD BASE AS SHIP GETS CLEAR Byrd's Reply to Zealous Skipper. Loyalty of Men Stirs Commander. 42 Men Busy at Barrier Base."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9E0CE7DF133EE73ABC4950DFB7668382639EDE,meat,CHILDS CO. CONTROL SEIZED BY FAMILY; Founder of Restaurant Chain Replaces Three of Officers With Close Relatives. DETECTIVES GUARD FILES Proxy Battle Now Expected to Follow--Trouble Is Laid to Meatless Menu Fight.
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=950DE5DC1130E73ABC4152DFB6678382639EDE,meat,"HUNT MEAT PACKER, CONE WITH $600,000; Tuttle and Banton Want A.A. Pols, Indicted for Forgery, Who Vanished July 25. ESTATE LOOTED OF $180,000 Fraud Charged in $400,000 Loans From Bank--Accused of Bad Meat Sales to City."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=950CE6DF1E31E33ABC4152DFB4668382639EDE,dulles,EASIER CREDIT SENDS STOCKS HIGHER AGAIN; Buyers Rule Dullest Trading Day Since Dec. 21 and Much of Recent Loss Is Regained. RATE ADVANCE IS DOUBTED Operators Optimistic on Policy of Reserve Board--Exchange Tries New Floor Posts. Gains in More Active Issues. EASIER CREDIT SENDS STOCKS HIGHER AGAIN
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=950DE3D71530E33ABC4850DFB2668382639EDE,dulles,TELLS BUSINESS MEN SPECULATIVE MANIA IS PERIL TO NATION; John Foster Dulles Defends the Reserve Board Before National Commerce Chamber. HITS DURANT'S CRITICISM Stock Operations a Bar to the Solution of Foreign Exchange Problems. He Says. DANGER IN FLOW OF CREDIT J. H. Barnes Tells Washington Meeting That Germany Must Maintain Confidence in Reparations. Calls Criticism Contradictory. Conflict With Speculators. SPECULATIVE MANIA IS PERIL TO NATION Funds Flow Here From Europe. Sees Crisis in Foreign Exchange. Cheaper Money Held Dangerous.
1920,1924.0,https://query.nytimes.com/gst/abstract.html?res=9A02E4DB1E3CE733A25755C1A9659C946595D6CF,stevenson,"DEMANDS ROOSEVELT SHALL LEAVE NAVY; Stevenson, Democrat, in House Debate Insists Assistant Secretary Resign."
1920,1924.0,https://query.nytimes.com/gst/abstract.html?res=9E0CEEDF143FE733A25750C1A9679D946595D6CF,stevenson,STEVENSON'S HOME BOUGHT FOR SHRINE; Deeds for Saranac Cottage Will Be Signed Today on the 74th Anniversary of His Birth.
1920,1924.0,https://query.nytimes.com/gst/abstract.html?res=9E07EEDA1030E733A05754C1A9659C946595D6CF,stevenson,"ROOSEVELT CHARGES SLANDER IN ATTACK; Denounces Congressman and Calls 'Implications' of Speech 'Deliberately False.' EXPLAINS WIFE'S OIL STOCK 1,000 Shares Sold Months Before Leases Were Signed -- Stevenson Asks a Debate. ROOSEVELT CHARGES SLANDER IN ATTACK"
1920,1926.0,https://query.nytimes.com/gst/abstract.html?res=9D00E7DE1F3DEE3ABC4C52DFB166838D639EDE,harriman,"HARRIMAN LINERS SOLD TO GERMANS IN $8,000,000 DEAL; Reliance, Resolute and the Cleveland Pass to the Hamburg-American Co."
1920,1926.0,https://query.nytimes.com/gst/abstract.html?res=950CEEDF1331EE3ABC4A53DFBE66838D639EDE,harriman,"HUGE MINE PROPERTY OF GIESCHE HEIRS IN AMERICAN HANDS; Anaconda-Harriman Syndicate Takes Full Control in Both Prussia and Poland. NEW BOARD IS ELECTED American Engineers in Charge of One of the World's Oldest Industrial Undertakings. DEAL INVOLVES $20,000,000 Value of the Company's Holdings Before the War Was Put at More Than $100,000,000."
1920,1926.0,https://query.nytimes.com/gst/abstract.html?res=9C07E0D6113FE733A25753C1A9629C946795D6CF,harriman,"HARRIMAN DROPS REICH-SOVIET DEAL; Disapproval of Washington Ends Plan to Finance German Exports to Russia. $35,000,000 WAS INVOLVED Luther Scheme Is Jeopardized as the Berlin Banks Demand 11 Per Cent. Interest."
1920,1921.0,https://query.nytimes.com/gst/abstract.html?res=9500E2D7113EEE3ABC4F51DFB467838A639EDE,suez,Cairo Mob Attacks Police; Troops Kill 5; Riots at Suez and Port Said Cost 3 Lives
1920,1921.0,https://query.nytimes.com/gst/abstract.html?res=980DE2D71539E133A25757C2A9649D946095D6CF,suez,BRITISH WARSHIPS ORDERED TO EGYPT; Troops Hold Cairo After the Removal of Zaglul Pasha to Suez.
1920,1922.0,https://query.nytimes.com/gst/abstract.html?res=9E0DE2DF1F39EF3ABC4E51DFB6678389639EDE,mccarthy,"HYLAN'S DISCOVERER ADMITS HE FINANCES BUS LINE DUMMIES; Employs Nephew of Tammany Chief Murphy in Camouflaged Business.GETS CITY'S ""CREAM"" ROUTEJohn McCarthy, in Sharp Tilt With Shearn, Says He Is Interested in Three Cars.RECEIPTS TO MYSTERY MAN Drivers at Transit Hearing Tell ofTurning Money Over to Backer's Representative."
1920,1922.0,https://query.nytimes.com/gst/abstract.html?res=9D06EED71630E433A25754C2A9649D946395D6CF,mccarthy,"LITTLE GIRL SLAIN IN MIDST OF TOYS; Pretty Theresa McCarthy, 10 Years Old, Found Shot Dead in Her Home. MURDER PUZZLES POLICE Body Discovered by Mother-- No Weapon Nor Sign of Intruder."
1920,1922.0,https://query.nytimes.com/gst/abstract.html?res=9E0CE6DE1F39EF3ABC4F51DFB6678389639EDE,mccarthy,"BUS RISK AGENT PAID SINNOTT FIRM $500 OFFICE FEES; Admits That 50-50 Agreement Covered Commissions for Needless Service. INSPECTOR HENRY QUIZZED Admits That Wife Operated a Bus in Eighty-Sixth Street During His Suspension. McCARTHY AID TESTIFIES Supervisor Says That ""Young Murphy"" Received a Drawing Account."
1920,1921.0,https://query.nytimes.com/gst/abstract.html?res=9900EED81631EF33A2575BC1A9609C946095D6CF,congo,Report American Negroes Arming in the Congo
1920,1921.0,https://query.nytimes.com/gst/abstract.html?res=950CE4D6103FEE3ABC4B52DFB266838A639EDE,congo,"Congo Natives in Revolt, Trusting in a Charm to Win"
1920,1923.0,https://query.nytimes.com/gst/abstract.html?res=9905E2DD1739E033A25754C1A9669D946295D6CF,rusk,"$10,000,000 STOCKS OF RUSKAY VICTIMS SOLD BEFORE CRASH; Referee Describes Cashing-In Process of Firm as a Grand Clean-Up.'"
1920,1923.0,https://query.nytimes.com/gst/abstract.html?res=980CE5D91730E333A25757C0A9609C946295D6CF,rusk,SILKWORTH REPRISAL FEARED BY RUSKAYS; Letters of Bankrupt Firm Say He Demanded Discharge of an Employe. STONEHAM ON STAND TODAY Fourteen Other Witnesses Called Before Fuller Referee -- More Curb Troubles Rumored. SILKWORTH ACTION FEARED BY RUSKAYS
1920,1923.0,https://query.nytimes.com/gst/abstract.html?res=9F00E4DA1339E433A25754C2A9609C946295D6CF,rusk,"RUSKAYS BOUNTIFUL JUST BEFORE CRASH; Brokers Gave Clerks $100,000 and a Party, and Lent New Firm $30,000."
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9406E3D91630E33ABC4852DFB2668382639EDE,dominican,DAWES ACCEPTS THE POST OF AMBASSADOR TO BRITAIN; EDGE LIKELY TO GO TO PARIS; DIPLOMATIC PLACES FILLED Former Vice President Will Succeed Houghton After Dominican Mission. NAMING OF EDGE DELAYED He Will Probably Stay in Senate Until November to Obviate New Jersey Party Fight. STOKES SLATED FOR SEAT London Maintains Silence on Appointment of Ex-Vice President as Envoy. Successor to Edge Involved. Would Avoid Race in November. DAWES ACCEPTS POST OF ENVOY TO BRITAIN Dawes to Finish Fiscal Mission.
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9F02E7DF163BE23ABC4950DFB6678382639EDE,dominican,Dominican President Is Rushing by Airplane By Way of Cuba for Operation in Baltimore
1920,1929.0,https://query.nytimes.com/gst/abstract.html?res=9E06E4D7113EE73ABC4C51DFB2668382639EDE,dominican,"DAWES PLAN POINTS WAY TO DOMINICANS TO REDUCE DEFICIT; Report Tells Them How They Can Cut It to $769,000 From $4,127,000. A 200-PAGE DOCUMENT Budget Scheme Suggests Strict Savings, Utilities Sale and Voiding Appropriations. SURPLUS POSSIBLE IN 1930 President Says All Recommendations Will Be Carried Out and Names an Independent as Budget Head."
